ora2pg2  | INFO: CONFIG_LOCATION variable detected: 'config/ora2pg.conf'
ora2pg2  | [2022-07-12 01:37:54] 	Dumping to one file per function: /project/sources/packages/pls_cta_consist_carac_item_pck/processar_regra_package.sql
ora2pg2  | [2022-07-12 01:37:54] Parsing function pls_cta_consist_carac_item_pck.processar_regras_grupo...
ora2pg2  | [2022-07-12 01:37:57] 	Dumping to one file per function: /project/sources/packages/pls_cta_consist_carac_item_pck/processar_regras_grupo_package.sql
ora2pg2  | [2022-07-12 01:37:57] Parsing function pls_cta_consist_carac_item_pck.gerencia_liberacao_itens...
ora2pg2  | [2022-07-12 01:38:00] 	Dumping to one file per function: /project/sources/packages/pls_cta_consist_carac_item_pck/gerencia_liberacao_itens_package.sql
ora2pg2  | [2022-07-12 01:38:00] Parsing function pls_cta_consist_carac_item_pck.limpar_itens_liberados...
ora2pg2  | [2022-07-12 01:38:03] 	Dumping to one file per function: /project/sources/packages/pls_cta_consist_carac_item_pck/limpar_itens_liberados_package.sql
ora2pg2  | [2022-07-12 01:38:03] Looking global declaration in package pls_cta_gera_hono_cirurgia_pck...
ora2pg2  | [2022-07-12 01:38:03] Dumping package pls_cta_gera_hono_cirurgia_pck...
ora2pg2  | [2022-07-12 01:38:03] Dumping type dados_regra_abertura_conta from package body pls_cta_gera_hono_cirurgia_pck...
ora2pg2  | [2022-07-12 01:38:03] Creating directory package: /project/sources/packages/pls_cta_gera_hono_cirurgia_pck
ora2pg2  | [2022-07-12 01:38:03] Parsing function pls_cta_gera_hono_cirurgia_pck.gerar_lancamento_proc...
ora2pg2  | [2022-07-12 01:38:10] 	Dumping to one file per function: /project/sources/packages/pls_cta_gera_hono_cirurgia_pck/gerar_lancamento_proc_package.sql
ora2pg2  | [2022-07-12 01:38:10] Parsing function pls_cta_gera_hono_cirurgia_pck.seta_execucao_aberta...
ora2pg2  | [2022-07-12 01:38:12] 	Dumping to one file per function: /project/sources/packages/pls_cta_gera_hono_cirurgia_pck/seta_execucao_aberta_package.sql
ora2pg2  | [2022-07-12 01:38:12] Parsing function pls_cta_gera_hono_cirurgia_pck.gera_log_exec_cirurgica...
ora2pg2  | [2022-07-12 01:38:15] 	Dumping to one file per function: /project/sources/packages/pls_cta_gera_hono_cirurgia_pck/gera_log_exec_cirurgica_package.sql
ora2pg2  | [2022-07-12 01:38:15] Parsing function pls_cta_gera_hono_cirurgia_pck.gera_conta_abert_conta...
ora2pg2  | [2022-07-12 01:38:27] 	Dumping to one file per function: /project/sources/packages/pls_cta_gera_hono_cirurgia_pck/gera_conta_abert_conta_package.sql
ora2pg2  | [2022-07-12 01:38:27] Parsing function pls_cta_gera_hono_cirurgia_pck.gera_protocolo_abert_conta...
ora2pg2  | [2022-07-12 01:38:29] 	Dumping to one file per function: /project/sources/packages/pls_cta_gera_hono_cirurgia_pck/gera_protocolo_abert_conta_package.sql
ora2pg2  | [2022-07-12 01:38:29] Parsing function pls_cta_gera_hono_cirurgia_pck.obter_regra_abertura_conta...
ora2pg2  | [2022-07-12 01:38:35] 	Dumping to one file per function: /project/sources/packages/pls_cta_gera_hono_cirurgia_pck/obter_regra_abertura_conta_package.sql
ora2pg2  | [2022-07-12 01:38:35] Parsing function pls_cta_gera_hono_cirurgia_pck.gera_conta_hono_indiv...
ora2pg2  | [2022-07-12 01:38:53] 	Dumping to one file per function: /project/sources/packages/pls_cta_gera_hono_cirurgia_pck/gera_conta_hono_indiv_package.sql
ora2pg2  | [2022-07-12 01:38:53] Looking global declaration in package pls_cta_gera_hono_indiv_pck...
ora2pg2  | [2022-07-12 01:38:53] Dumping package pls_cta_gera_hono_indiv_pck...
ora2pg2  | [2022-07-12 01:38:53] Dumping type dados_regra_abertura_conta from package body pls_cta_gera_hono_indiv_pck...
ora2pg2  | [2022-07-12 01:38:54] Creating directory package: /project/sources/packages/pls_cta_gera_hono_indiv_pck
ora2pg2  | [2022-07-12 01:38:54] Parsing function pls_cta_gera_hono_indiv_pck.cancela_partic_abert_conta...
ora2pg2  | [2022-07-12 01:38:56] 	Dumping to one file per function: /project/sources/packages/pls_cta_gera_hono_indiv_pck/cancela_partic_abert_conta_package.sql
ora2pg2  | [2022-07-12 01:38:56] Parsing function pls_cta_gera_hono_indiv_pck.cancela_mat_abert_conta...
ora2pg2  | [2022-07-12 01:38:59] 	Dumping to one file per function: /project/sources/packages/pls_cta_gera_hono_indiv_pck/cancela_mat_abert_conta_package.sql
ora2pg2  | [2022-07-12 01:38:59] Parsing function pls_cta_gera_hono_indiv_pck.cancela_proc_abert_conta...
ora2pg2  | [2022-07-12 01:39:03] 	Dumping to one file per function: /project/sources/packages/pls_cta_gera_hono_indiv_pck/cancela_proc_abert_conta_package.sql
ora2pg2  | [2022-07-12 01:39:03] Parsing function pls_cta_gera_hono_indiv_pck.gera_mat_abert_conta...
ora2pg2  | [2022-07-12 01:39:10] 	Dumping to one file per function: /project/sources/packages/pls_cta_gera_hono_indiv_pck/gera_mat_abert_conta_package.sql
ora2pg2  | [2022-07-12 01:39:10] Parsing function pls_cta_gera_hono_indiv_pck.gera_proc_abert_conta...
ora2pg2  | [2022-07-12 01:39:20] 	Dumping to one file per function: /project/sources/packages/pls_cta_gera_hono_indiv_pck/gera_proc_abert_conta_package.sql
ora2pg2  | [2022-07-12 01:39:20] Parsing function pls_cta_gera_hono_indiv_pck.gera_conta_abert_conta...
ora2pg2  | [2022-07-12 01:39:31] 	Dumping to one file per function: /project/sources/packages/pls_cta_gera_hono_indiv_pck/gera_conta_abert_conta_package.sql
ora2pg2  | [2022-07-12 01:39:31] Parsing function pls_cta_gera_hono_indiv_pck.gera_conta_abert_conta_mat...
ora2pg2  | [2022-07-12 01:39:41] 	Dumping to one file per function: /project/sources/packages/pls_cta_gera_hono_indiv_pck/gera_conta_abert_conta_mat_package.sql
ora2pg2  | [2022-07-12 01:39:41] Parsing function pls_cta_gera_hono_indiv_pck.gera_protocolo_abert_conta...
ora2pg2  | [2022-07-12 01:39:44] 	Dumping to one file per function: /project/sources/packages/pls_cta_gera_hono_indiv_pck/gera_protocolo_abert_conta_package.sql
ora2pg2  | [2022-07-12 01:39:44] Parsing function pls_cta_gera_hono_indiv_pck.obter_regra_abertura_conta...
ora2pg2  | [2022-07-12 01:39:54] 	Dumping to one file per function: /project/sources/packages/pls_cta_gera_hono_indiv_pck/obter_regra_abertura_conta_package.sql
ora2pg2  | [2022-07-12 01:39:54] Parsing function pls_cta_gera_hono_indiv_pck.gera_conta_material...
ora2pg2  | [2022-07-12 01:40:12] 	Dumping to one file per function: /project/sources/packages/pls_cta_gera_hono_indiv_pck/gera_conta_material_package.sql
ora2pg2  | [2022-07-12 01:40:12] Parsing function pls_cta_gera_hono_indiv_pck.gera_conta_hono_indiv...
ora2pg2  | [2022-07-12 01:40:37] 	Dumping to one file per function: /project/sources/packages/pls_cta_gera_hono_indiv_pck/gera_conta_hono_indiv_package.sql
ora2pg2  | [2022-07-12 01:40:37] Looking global declaration in package pls_cta_pagto_faturamento_pck...
ora2pg2  | [2022-07-12 01:40:37] Dumping type table_dados_pagto_fat from package description pls_cta_pagto_faturamento_pck...
ora2pg2  | [2022-07-12 01:40:37] Dumping type table_dados_segurado from package description pls_cta_pagto_faturamento_pck...
ora2pg2  | [2022-07-12 01:40:37] Dumping type table_dados_parametros from package description pls_cta_pagto_faturamento_pck...
ora2pg2  | [2022-07-12 01:40:37] Dumping type table_dados_pos_estab from package description pls_cta_pagto_faturamento_pck...
ora2pg2  | [2022-07-12 01:40:37] Dumping type table_dados_resumo_item from package description pls_cta_pagto_faturamento_pck...
ora2pg2  | [2022-07-12 01:40:38] Dumping package pls_cta_pagto_faturamento_pck...
ora2pg2  | [2022-07-12 01:40:38] Creating directory package: /project/sources/packages/pls_cta_pagto_faturamento_pck
ora2pg2  | [2022-07-12 01:40:38] Parsing function pls_cta_pagto_faturamento_pck.obter_dados_segurado...
ora2pg2  | [2022-07-12 01:40:41] 	Dumping to one file per function: /project/sources/packages/pls_cta_pagto_faturamento_pck/obter_dados_segurado_package.sql
ora2pg2  | [2022-07-12 01:40:41] Parsing function pls_cta_pagto_faturamento_pck.obter_dados_parametros...
ora2pg2  | [2022-07-12 01:40:42] 	Dumping to one file per function: /project/sources/packages/pls_cta_pagto_faturamento_pck/obter_dados_parametros_package.sql
ora2pg2  | [2022-07-12 01:40:42] Parsing function pls_cta_pagto_faturamento_pck.zera_valores_coparticipacao...
ora2pg2  | [2022-07-12 01:40:48] 	Dumping to one file per function: /project/sources/packages/pls_cta_pagto_faturamento_pck/zera_valores_coparticipacao_package.sql
ora2pg2  | [2022-07-12 01:40:48] Parsing function pls_cta_pagto_faturamento_pck.atualiza_dados_pos_estab...
ora2pg2  | [2022-07-12 01:40:52] 	Dumping to one file per function: /project/sources/packages/pls_cta_pagto_faturamento_pck/atualiza_dados_pos_estab_package.sql
ora2pg2  | [2022-07-12 01:40:52] Parsing function pls_cta_pagto_faturamento_pck.obter_qt_pos_estab...
ora2pg2  | [2022-07-12 01:40:54] 	Dumping to one file per function: /project/sources/packages/pls_cta_pagto_faturamento_pck/obter_qt_pos_estab_package.sql
ora2pg2  | [2022-07-12 01:40:54] Parsing function pls_cta_pagto_faturamento_pck.limpar_tabelas_dados_pos_estab...
ora2pg2  | [2022-07-12 01:40:55] 	Dumping to one file per function: /project/sources/packages/pls_cta_pagto_faturamento_pck/limpar_tabelas_dados_pos_estab_package.sql
ora2pg2  | [2022-07-12 01:40:55] Parsing function pls_cta_pagto_faturamento_pck.atualiza_conta_proc_fat...
ora2pg2  | [2022-07-12 01:41:11] 	Dumping to one file per function: /project/sources/packages/pls_cta_pagto_faturamento_pck/atualiza_conta_proc_fat_package.sql
ora2pg2  | [2022-07-12 01:41:11] Parsing function pls_cta_pagto_faturamento_pck.atualiza_conta_mat_fat...
ora2pg2  | [2022-07-12 01:41:28] 	Dumping to one file per function: /project/sources/packages/pls_cta_pagto_faturamento_pck/atualiza_conta_mat_fat_package.sql
ora2pg2  | [2022-07-12 01:41:28] Parsing function pls_cta_pagto_faturamento_pck.limpar_dados_pagto_fat...
ora2pg2  | [2022-07-12 01:41:29] 	Dumping to one file per function: /project/sources/packages/pls_cta_pagto_faturamento_pck/limpar_dados_pagto_fat_package.sql
ora2pg2  | [2022-07-12 01:41:29] Parsing function pls_cta_pagto_faturamento_pck.update_conta_resumo...
ora2pg2  | [2022-07-12 01:41:34] 	Dumping to one file per function: /project/sources/packages/pls_cta_pagto_faturamento_pck/update_conta_resumo_package.sql
ora2pg2  | [2022-07-12 01:41:34] Parsing function pls_cta_pagto_faturamento_pck.limpa_tabelas_resumo_item...
ora2pg2  | [2022-07-12 01:41:35] 	Dumping to one file per function: /project/sources/packages/pls_cta_pagto_faturamento_pck/limpa_tabelas_resumo_item_package.sql
ora2pg2  | [2022-07-12 01:41:35] Parsing function pls_cta_pagto_faturamento_pck.atualiza_valor_glosa...
ora2pg2  | [2022-07-12 01:41:37] 	Dumping to one file per function: /project/sources/packages/pls_cta_pagto_faturamento_pck/atualiza_valor_glosa_package.sql
ora2pg2  | [2022-07-12 01:41:37] Parsing function pls_cta_pagto_faturamento_pck.delete_conta_medica_resumo...
ora2pg2  | [2022-07-12 01:41:39] 	Dumping to one file per function: /project/sources/packages/pls_cta_pagto_faturamento_pck/delete_conta_medica_resumo_package.sql
ora2pg2  | [2022-07-12 01:41:39] Parsing function pls_cta_pagto_faturamento_pck.pls_atualizar_conta_resumo...
ora2pg2  | [2022-07-12 01:42:16] 	Dumping to one file per function: /project/sources/packages/pls_cta_pagto_faturamento_pck/pls_atualizar_conta_resumo_package.sql
ora2pg2  | [2022-07-12 01:42:16] Looking global declaration in package pls_cta_processo_pck...
ora2pg2  | [2022-07-12 01:42:21] Dumping package pls_cta_processo_pck...
ora2pg2  | [2022-07-12 01:42:22] Creating directory package: /project/sources/packages/pls_cta_processo_pck
ora2pg2  | [2022-07-12 01:42:22] Parsing function pls_cta_processo_pck.pls_obter_seq_cd_processo...
ora2pg2  | [2022-07-12 01:42:23] 	Dumping to one file per function: /project/sources/packages/pls_cta_processo_pck/pls_obter_seq_cd_processo_package.sql
ora2pg2  | [2022-07-12 01:42:23] Parsing function pls_cta_processo_pck.obter_param_extra_proc...
ora2pg2  | [2022-07-12 01:42:25] 	Dumping to one file per function: /project/sources/packages/pls_cta_processo_pck/obter_param_extra_proc_package.sql
ora2pg2  | [2022-07-12 01:42:25] Parsing function pls_cta_processo_pck.executa_processo_7...
ora2pg2  | [2022-07-12 01:42:27] 	Dumping to one file per function: /project/sources/packages/pls_cta_processo_pck/executa_processo_7_package.sql
ora2pg2  | [2022-07-12 01:42:27] Parsing function pls_cta_processo_pck.executa_processo_8...
ora2pg2  | [2022-07-12 01:42:29] 	Dumping to one file per function: /project/sources/packages/pls_cta_processo_pck/executa_processo_8_package.sql
ora2pg2  | [2022-07-12 01:42:29] Parsing function pls_cta_processo_pck.executa_processo_9...
ora2pg2  | [2022-07-12 01:42:30] 	Dumping to one file per function: /project/sources/packages/pls_cta_processo_pck/executa_processo_9_package.sql
ora2pg2  | [2022-07-12 01:42:30] Parsing function pls_cta_processo_pck.executa_processo_10...
ora2pg2  | [2022-07-12 01:42:31] 	Dumping to one file per function: /project/sources/packages/pls_cta_processo_pck/executa_processo_10_package.sql
ora2pg2  | [2022-07-12 01:42:31] Parsing function pls_cta_processo_pck.executa_processo_12...
ora2pg2  | [2022-07-12 01:42:35] 	Dumping to one file per function: /project/sources/packages/pls_cta_processo_pck/executa_processo_12_package.sql
ora2pg2  | [2022-07-12 01:42:35] Parsing function pls_cta_processo_pck.executa_processo_13...
ora2pg2  | [2022-07-12 01:42:36] 	Dumping to one file per function: /project/sources/packages/pls_cta_processo_pck/executa_processo_13_package.sql
ora2pg2  | [2022-07-12 01:42:36] Parsing function pls_cta_processo_pck.executa_processo_14...
ora2pg2  | [2022-07-12 01:42:37] 	Dumping to one file per function: /project/sources/packages/pls_cta_processo_pck/executa_processo_14_package.sql
ora2pg2  | [2022-07-12 01:42:37] Parsing function pls_cta_processo_pck.executa_processo_17...
ora2pg2  | [2022-07-12 01:42:39] 	Dumping to one file per function: /project/sources/packages/pls_cta_processo_pck/executa_processo_17_package.sql
ora2pg2  | [2022-07-12 01:42:39] Parsing function pls_cta_processo_pck.executa_processo_18...
ora2pg2  | [2022-07-12 01:42:42] 	Dumping to one file per function: /project/sources/packages/pls_cta_processo_pck/executa_processo_18_package.sql
ora2pg2  | [2022-07-12 01:42:42] Parsing function pls_cta_processo_pck.executa_processo_19...
ora2pg2  | [2022-07-12 01:42:46] 	Dumping to one file per function: /project/sources/packages/pls_cta_processo_pck/executa_processo_19_package.sql
ora2pg2  | [2022-07-12 01:42:46] Parsing function pls_cta_processo_pck.executa_processo_20...
ora2pg2  | [2022-07-12 01:42:47] 	Dumping to one file per function: /project/sources/packages/pls_cta_processo_pck/executa_processo_20_package.sql
ora2pg2  | [2022-07-12 01:42:47] Parsing function pls_cta_processo_pck.executa_processo_23...
ora2pg2  | [2022-07-12 01:42:48] 	Dumping to one file per function: /project/sources/packages/pls_cta_processo_pck/executa_processo_23_package.sql
ora2pg2  | [2022-07-12 01:42:48] Parsing function pls_cta_processo_pck.executa_processo_25...
ora2pg2  | [2022-07-12 01:42:50] 	Dumping to one file per function: /project/sources/packages/pls_cta_processo_pck/executa_processo_25_package.sql
ora2pg2  | [2022-07-12 01:42:50] Parsing function pls_cta_processo_pck.executa_processo_27...
ora2pg2  | [2022-07-12 01:42:51] 	Dumping to one file per function: /project/sources/packages/pls_cta_processo_pck/executa_processo_27_package.sql
ora2pg2  | [2022-07-12 01:42:51] Parsing function pls_cta_processo_pck.executa_processo_31...
ora2pg2  | [2022-07-12 01:42:52] 	Dumping to one file per function: /project/sources/packages/pls_cta_processo_pck/executa_processo_31_package.sql
ora2pg2  | [2022-07-12 01:42:52] Parsing function pls_cta_processo_pck.executa_processo_38...
ora2pg2  | [2022-07-12 01:42:53] 	Dumping to one file per function: /project/sources/packages/pls_cta_processo_pck/executa_processo_38_package.sql
ora2pg2  | [2022-07-12 01:42:53] Parsing function pls_cta_processo_pck.gerencia_chamada_processo...
ora2pg2  | [2022-07-12 01:43:02] 	Dumping to one file per function: /project/sources/packages/pls_cta_processo_pck/gerencia_chamada_processo_package.sql
ora2pg2  | [2022-07-12 01:43:03] Parsing function pls_cta_processo_pck.trata_erro_processo...
ora2pg2  | [2022-07-12 01:43:06] 	Dumping to one file per function: /project/sources/packages/pls_cta_processo_pck/trata_erro_processo_package.sql
ora2pg2  | [2022-07-12 01:43:06] Parsing function pls_cta_processo_pck.registra_processo...
ora2pg2  | [2022-07-12 01:43:09] 	Dumping to one file per function: /project/sources/packages/pls_cta_processo_pck/registra_processo_package.sql
ora2pg2  | [2022-07-12 01:43:09] Parsing function pls_cta_processo_pck.registra_processo_detalhe...
ora2pg2  | [2022-07-12 01:43:11] 	Dumping to one file per function: /project/sources/packages/pls_cta_processo_pck/registra_processo_detalhe_package.sql
ora2pg2  | [2022-07-12 01:43:11] Parsing function pls_cta_processo_pck.executa_processo...
ora2pg2  | [2022-07-12 01:43:17] 	Dumping to one file per function: /project/sources/packages/pls_cta_processo_pck/executa_processo_package.sql
ora2pg2  | [2022-07-12 01:43:17] Looking global declaration in package pls_cta_proc_mat_regra_pck...
ora2pg2  | [2022-07-12 01:43:17] Dumping type t_nr_seq_table_row from package description pls_cta_proc_mat_regra_pck...
ora2pg2  | [2022-07-12 01:43:17] Dumping type tb_nr_seq_table from package description pls_cta_proc_mat_regra_pck...
ora2pg2  | [2022-07-12 01:43:18] Dumping package pls_cta_proc_mat_regra_pck...
ora2pg2  | [2022-07-12 01:43:19] Creating directory package: /project/sources/packages/pls_cta_proc_mat_regra_pck
ora2pg2  | [2022-07-12 01:43:19] Parsing function pls_cta_proc_mat_regra_pck.existe_valor_vetor...
ora2pg2  | [2022-07-12 01:43:20] 	Dumping to one file per function: /project/sources/packages/pls_cta_proc_mat_regra_pck/existe_valor_vetor_package.sql
ora2pg2  | [2022-07-12 01:43:20] Parsing function pls_cta_proc_mat_regra_pck.distinct_number_table...
ora2pg2  | [2022-07-12 01:43:22] 	Dumping to one file per function: /project/sources/packages/pls_cta_proc_mat_regra_pck/distinct_number_table_package.sql
ora2pg2  | [2022-07-12 01:43:22] Parsing function pls_cta_proc_mat_regra_pck.get_max_seq_tiss_atend...
ora2pg2  | [2022-07-12 01:43:25] 	Dumping to one file per function: /project/sources/packages/pls_cta_proc_mat_regra_pck/get_max_seq_tiss_atend_package.sql
ora2pg2  | [2022-07-12 01:43:25] Parsing function pls_cta_proc_mat_regra_pck.cria_copia_regra_proc_tiss...
ora2pg2  | [2022-07-12 01:43:28] 	Dumping to one file per function: /project/sources/packages/pls_cta_proc_mat_regra_pck/cria_copia_regra_proc_tiss_package.sql
ora2pg2  | [2022-07-12 01:43:28] Parsing function pls_cta_proc_mat_regra_pck.cria_copia_regra_mat_tiss...
ora2pg2  | [2022-07-12 01:43:31] 	Dumping to one file per function: /project/sources/packages/pls_cta_proc_mat_regra_pck/cria_copia_regra_mat_tiss_package.sql
ora2pg2  | [2022-07-12 01:43:31] Parsing function pls_cta_proc_mat_regra_pck.cria_registro_regra_proc...
ora2pg2  | [2022-07-12 01:43:34] 	Dumping to one file per function: /project/sources/packages/pls_cta_proc_mat_regra_pck/cria_registro_regra_proc_package.sql
ora2pg2  | [2022-07-12 01:43:34] Parsing function pls_cta_proc_mat_regra_pck.grava_registro_regra_mat...
ora2pg2  | [2022-07-12 01:43:36] 	Dumping to one file per function: /project/sources/packages/pls_cta_proc_mat_regra_pck/grava_registro_regra_mat_package.sql
ora2pg2  | [2022-07-12 01:43:36] Parsing function pls_cta_proc_mat_regra_pck.cria_registro_regra_proc_tb...
ora2pg2  | [2022-07-12 01:43:39] 	Dumping to one file per function: /project/sources/packages/pls_cta_proc_mat_regra_pck/cria_registro_regra_proc_tb_package.sql
ora2pg2  | [2022-07-12 01:43:39] Parsing function pls_cta_proc_mat_regra_pck.grava_registro_regra_proc...
ora2pg2  | [2022-07-12 01:43:40] 	Dumping to one file per function: /project/sources/packages/pls_cta_proc_mat_regra_pck/grava_registro_regra_proc_package.sql
ora2pg2  | [2022-07-12 01:43:40] Parsing function pls_cta_proc_mat_regra_pck.cria_registro_regra_mat...
ora2pg2  | [2022-07-12 01:43:42] 	Dumping to one file per function: /project/sources/packages/pls_cta_proc_mat_regra_pck/cria_registro_regra_mat_package.sql
ora2pg2  | [2022-07-12 01:43:42] Parsing function pls_cta_proc_mat_regra_pck.cria_registro_regra_mat_tb...
ora2pg2  | [2022-07-12 01:43:45] 	Dumping to one file per function: /project/sources/packages/pls_cta_proc_mat_regra_pck/cria_registro_regra_mat_tb_package.sql
ora2pg2  | [2022-07-12 01:43:45] Parsing function pls_cta_proc_mat_regra_pck.cria_registro_regra_mat_t...
ora2pg2  | [2022-07-12 01:43:47] 	Dumping to one file per function: /project/sources/packages/pls_cta_proc_mat_regra_pck/cria_registro_regra_mat_t_package.sql
ora2pg2  | [2022-07-12 01:43:47] Parsing function pls_cta_proc_mat_regra_pck.cria_registro_regra_proc_prin...
ora2pg2  | [2022-07-12 01:43:49] 	Dumping to one file per function: /project/sources/packages/pls_cta_proc_mat_regra_pck/cria_registro_regra_proc_prin_package.sql
ora2pg2  | [2022-07-12 01:43:49] Parsing function pls_cta_proc_mat_regra_pck.cria_registro_regra_proc_p_t...
ora2pg2  | [2022-07-12 01:43:51] 	Dumping to one file per function: /project/sources/packages/pls_cta_proc_mat_regra_pck/cria_registro_regra_proc_p_t_package.sql
ora2pg2  | [2022-07-12 01:43:51] Parsing function pls_cta_proc_mat_regra_pck.grava_seq_tiss_proc...
ora2pg2  | [2022-07-12 01:43:53] 	Dumping to one file per function: /project/sources/packages/pls_cta_proc_mat_regra_pck/grava_seq_tiss_proc_package.sql
ora2pg2  | [2022-07-12 01:43:53] Parsing function pls_cta_proc_mat_regra_pck.grava_seq_tiss_vinc_proc...
ora2pg2  | [2022-07-12 01:43:54] 	Dumping to one file per function: /project/sources/packages/pls_cta_proc_mat_regra_pck/grava_seq_tiss_vinc_proc_package.sql
ora2pg2  | [2022-07-12 01:43:54] Parsing function pls_cta_proc_mat_regra_pck.grava_seq_tiss_vinc_mat...
ora2pg2  | [2022-07-12 01:43:56] 	Dumping to one file per function: /project/sources/packages/pls_cta_proc_mat_regra_pck/grava_seq_tiss_vinc_mat_package.sql
ora2pg2  | [2022-07-12 01:43:56] Parsing function pls_cta_proc_mat_regra_pck.grava_seq_tiss_mat...
ora2pg2  | [2022-07-12 01:43:58] 	Dumping to one file per function: /project/sources/packages/pls_cta_proc_mat_regra_pck/grava_seq_tiss_mat_package.sql
ora2pg2  | [2022-07-12 01:43:58] Parsing function pls_cta_proc_mat_regra_pck.gera_seq_tiss_proc...
ora2pg2  | [2022-07-12 01:44:04] 	Dumping to one file per function: /project/sources/packages/pls_cta_proc_mat_regra_pck/gera_seq_tiss_proc_package.sql
ora2pg2  | [2022-07-12 01:44:04] Parsing function pls_cta_proc_mat_regra_pck.gera_seq_tiss_mat...
ora2pg2  | [2022-07-12 01:44:10] 	Dumping to one file per function: /project/sources/packages/pls_cta_proc_mat_regra_pck/gera_seq_tiss_mat_package.sql
ora2pg2  | [2022-07-12 01:44:10] Parsing function pls_cta_proc_mat_regra_pck.gera_seq_tiss_conta_proc_tb...
ora2pg2  | [2022-07-12 01:44:16] 	Dumping to one file per function: /project/sources/packages/pls_cta_proc_mat_regra_pck/gera_seq_tiss_conta_proc_tb_package.sql
ora2pg2  | [2022-07-12 01:44:16] Parsing function pls_cta_proc_mat_regra_pck.gera_seq_tiss_conta_proc_t...
ora2pg2  | [2022-07-12 01:44:18] 	Dumping to one file per function: /project/sources/packages/pls_cta_proc_mat_regra_pck/gera_seq_tiss_conta_proc_t_package.sql
ora2pg2  | [2022-07-12 01:44:18] Parsing function pls_cta_proc_mat_regra_pck.gera_seq_tiss_conta_mat_t...
ora2pg2  | [2022-07-12 01:44:20] 	Dumping to one file per function: /project/sources/packages/pls_cta_proc_mat_regra_pck/gera_seq_tiss_conta_mat_t_package.sql
ora2pg2  | [2022-07-12 01:44:20] Parsing function pls_cta_proc_mat_regra_pck.gera_seq_tiss_conta_mat_tb...
ora2pg2  | [2022-07-12 01:44:26] 	Dumping to one file per function: /project/sources/packages/pls_cta_proc_mat_regra_pck/gera_seq_tiss_conta_mat_tb_package.sql
ora2pg2  | [2022-07-12 01:44:26] Parsing function pls_cta_proc_mat_regra_pck.gera_seq_tiss_conta_mat...
ora2pg2  | [2022-07-12 01:44:27] 	Dumping to one file per function: /project/sources/packages/pls_cta_proc_mat_regra_pck/gera_seq_tiss_conta_mat_package.sql
ora2pg2  | [2022-07-12 01:44:27] Parsing function pls_cta_proc_mat_regra_pck.gera_seq_tiss_conta_proc...
ora2pg2  | [2022-07-12 01:44:28] 	Dumping to one file per function: /project/sources/packages/pls_cta_proc_mat_regra_pck/gera_seq_tiss_conta_proc_package.sql
ora2pg2  | [2022-07-12 01:44:28] Parsing function pls_cta_proc_mat_regra_pck.atualiza_seq_tiss_vinc_proc...
ora2pg2  | [2022-07-12 01:44:31] 	Dumping to one file per function: /project/sources/packages/pls_cta_proc_mat_regra_pck/atualiza_seq_tiss_vinc_proc_package.sql
ora2pg2  | [2022-07-12 01:44:31] Parsing function pls_cta_proc_mat_regra_pck.atualiza_seq_tiss_vinc_mat...
ora2pg2  | [2022-07-12 01:44:33] 	Dumping to one file per function: /project/sources/packages/pls_cta_proc_mat_regra_pck/atualiza_seq_tiss_vinc_mat_package.sql
ora2pg2  | [2022-07-12 01:44:33] Parsing function pls_cta_proc_mat_regra_pck.atualiza_seq_tiss_proc...
ora2pg2  | [2022-07-12 01:44:36] 	Dumping to one file per function: /project/sources/packages/pls_cta_proc_mat_regra_pck/atualiza_seq_tiss_proc_package.sql
ora2pg2  | [2022-07-12 01:44:36] Parsing function pls_cta_proc_mat_regra_pck.atualiza_seq_tiss_mat...
ora2pg2  | [2022-07-12 01:44:39] 	Dumping to one file per function: /project/sources/packages/pls_cta_proc_mat_regra_pck/atualiza_seq_tiss_mat_package.sql
ora2pg2  | [2022-07-12 01:44:39] Parsing function pls_cta_proc_mat_regra_pck.gera_seq_tiss_proc_princ...
ora2pg2  | [2022-07-12 01:44:44] 	Dumping to one file per function: /project/sources/packages/pls_cta_proc_mat_regra_pck/gera_seq_tiss_proc_princ_package.sql
ora2pg2  | [2022-07-12 01:44:44] Looking global declaration in package pls_cta_redundancia_pck...
ora2pg2  | [2022-07-12 01:44:44] Dumping package pls_cta_redundancia_pck...
ora2pg2  | [2022-07-12 01:44:44] Creating directory package: /project/sources/packages/pls_cta_redundancia_pck
ora2pg2  | [2022-07-12 01:44:44] Parsing function pls_cta_redundancia_pck.converte_status_proc_partic...
ora2pg2  | [2022-07-12 01:44:45] 	Dumping to one file per function: /project/sources/packages/pls_cta_redundancia_pck/converte_status_proc_partic_package.sql
ora2pg2  | [2022-07-12 01:44:46] Parsing function pls_cta_redundancia_pck.obter_restr_padrao...
ora2pg2  | [2022-07-12 01:44:51] 	Dumping to one file per function: /project/sources/packages/pls_cta_redundancia_pck/obter_restr_padrao_package.sql
ora2pg2  | [2022-07-12 01:44:51] Parsing function pls_cta_redundancia_pck.alimenta_controle_upd...
ora2pg2  | [2022-07-12 01:44:54] 	Dumping to one file per function: /project/sources/packages/pls_cta_redundancia_pck/alimenta_controle_upd_package.sql
ora2pg2  | [2022-07-12 01:44:54] Parsing function pls_cta_redundancia_pck.alimenta_tabela_imp...
