ora2pg  | INFO: CONFIG_LOCATION variable detected: 'config/ora2pg.conf'
ora2pg  | [2022-07-16 23:31:55] Dumping function PLS_PARECER_GLOSAR_DISCUSSAO...
ora2pg  | [2022-07-16 23:31:55] Dumping to one file per function : PLS_PARECER_GLOSAR_DISCUSSAO_procedure.sql
ora2pg  | [2022-07-16 23:32:04] Dumping function PLS_PARTICIPACAO_FIN_CONTRATO...
ora2pg  | [2022-07-16 23:32:04] Dumping to one file per function : PLS_PARTICIPACAO_FIN_CONTRATO_procedure.sql
ora2pg  | [2022-07-16 23:32:09] Dumping function PLS_PA_LOTE_CARTEIRA...
ora2pg  | [2022-07-16 23:32:09] Dumping to one file per function : PLS_PA_LOTE_CARTEIRA_procedure.sql
ora2pg  | [2022-07-16 23:32:13] Dumping function PLS_PERICIA_GERAR_AUTORIZACAO...
ora2pg  | [2022-07-16 23:32:13] Dumping to one file per function : PLS_PERICIA_GERAR_AUTORIZACAO_procedure.sql
ora2pg  | [2022-07-16 23:32:16] Dumping function PLS_PERMITIR_PRODUTO_DIF...
ora2pg  | [2022-07-16 23:32:16] Dumping to one file per function : PLS_PERMITIR_PRODUTO_DIF_procedure.sql
ora2pg  | [2022-07-16 23:32:18] Dumping function PLS_PF_APROVAR_CAMPO...
ora2pg  | [2022-07-16 23:32:18] Dumping to one file per function : PLS_PF_APROVAR_CAMPO_procedure.sql
ora2pg  | [2022-07-16 23:32:18] Dumping function PLS_PF_APROVAR_CAMPOS_SOLIC...
ora2pg  | [2022-07-16 23:32:18] Dumping to one file per function : PLS_PF_APROVAR_CAMPOS_SOLIC_procedure.sql
ora2pg  | [2022-07-16 23:32:19] Dumping function PLS_PF_MARCAR_REVISADO...
ora2pg  | [2022-07-16 23:32:19] Dumping to one file per function : PLS_PF_MARCAR_REVISADO_procedure.sql
ora2pg  | [2022-07-16 23:32:20] Dumping function PLS_PF_MARCAR_REVISADO_J...
ora2pg  | [2022-07-16 23:32:20] Dumping to one file per function : PLS_PF_MARCAR_REVISADO_J_procedure.sql
ora2pg  | [2022-07-16 23:32:21] Dumping function PLS_PF_MARCAR_REVISAO...
ora2pg  | [2022-07-16 23:32:21] Dumping to one file per function : PLS_PF_MARCAR_REVISAO_procedure.sql
ora2pg  | [2022-07-16 23:32:23] Dumping function PLS_PF_REPROVAR_CAMPOS_SOLIC...
ora2pg  | [2022-07-16 23:32:23] Dumping to one file per function : PLS_PF_REPROVAR_CAMPOS_SOLIC_procedure.sql
ora2pg  | [2022-07-16 23:32:24] Dumping function PLS_PF_REPROVAR_SOLIC...
ora2pg  | [2022-07-16 23:32:24] Dumping to one file per function : PLS_PF_REPROVAR_SOLIC_procedure.sql
ora2pg  | [2022-07-16 23:32:24] Dumping function PLS_PGTO_ESCRITUTAL_PROD_MED...
ora2pg  | [2022-07-16 23:32:24] Dumping to one file per function : PLS_PGTO_ESCRITUTAL_PROD_MED_procedure.sql
ora2pg  | [2022-07-16 23:32:30] Dumping function PLS_PLANO_LIBERAR_PROPOSTA...
ora2pg  | [2022-07-16 23:32:30] Dumping to one file per function : PLS_PLANO_LIBERAR_PROPOSTA_procedure.sql
ora2pg  | [2022-07-16 23:32:31] Dumping function PLS_PORTAB_ACEITAR_SOLIC...
ora2pg  | [2022-07-16 23:32:31] Dumping to one file per function : PLS_PORTAB_ACEITAR_SOLIC_procedure.sql
ora2pg  | [2022-07-16 23:32:32] Dumping function PLS_PORTAB_CONFIRMAR_RECEB...
ora2pg  | [2022-07-16 23:32:32] Dumping to one file per function : PLS_PORTAB_CONFIRMAR_RECEB_procedure.sql
ora2pg  | [2022-07-16 23:32:35] Dumping function PLS_PORTAB_DESFAZER_ACEITE...
ora2pg  | [2022-07-16 23:32:35] Dumping to one file per function : PLS_PORTAB_DESFAZER_ACEITE_procedure.sql
ora2pg  | [2022-07-16 23:32:35] Dumping function PLS_PORTAB_GRAVAR_INCONSIST...
ora2pg  | [2022-07-16 23:32:35] Dumping to one file per function : PLS_PORTAB_GRAVAR_INCONSIST_procedure.sql
ora2pg  | [2022-07-16 23:32:38] Dumping function PLS_PORTAB_LIBERAR_INCONSIST...
ora2pg  | [2022-07-16 23:32:38] Dumping to one file per function : PLS_PORTAB_LIBERAR_INCONSIST_procedure.sql
ora2pg  | [2022-07-16 23:32:39] Dumping function PLS_PORTAB_RECUSAR_SOLIC...
ora2pg  | [2022-07-16 23:32:39] Dumping to one file per function : PLS_PORTAB_RECUSAR_SOLIC_procedure.sql
ora2pg  | [2022-07-16 23:32:40] Dumping function PLS_POSICIONAR_SEQUENCE_CACHE...
ora2pg  | [2022-07-16 23:32:40] Dumping to one file per function : PLS_POSICIONAR_SEQUENCE_CACHE_procedure.sql
ora2pg  | [2022-07-16 23:32:47] Dumping function PLS_PP_ATUALIZA_EVENTO_RESUMO...
ora2pg  | [2022-07-16 23:32:47] Dumping to one file per function : PLS_PP_ATUALIZA_EVENTO_RESUMO_procedure.sql
ora2pg  | [2022-07-16 23:32:50] Dumping function PLS_PP_CANCELAR_PAG_PREST...
ora2pg  | [2022-07-16 23:32:50] Dumping to one file per function : PLS_PP_CANCELAR_PAG_PREST_procedure.sql
ora2pg  | [2022-07-16 23:32:57] Dumping function PLS_PP_CANCELAR_TIT_TRIB_RET...
ora2pg  | [2022-07-16 23:32:57] Dumping to one file per function : PLS_PP_CANCELAR_TIT_TRIB_RET_procedure.sql
ora2pg  | [2022-07-16 23:32:58] Dumping function PLS_PP_CTA_CANC_TIT_LOTE_PAG...
ora2pg  | [2022-07-16 23:32:58] Dumping to one file per function : PLS_PP_CTA_CANC_TIT_LOTE_PAG_procedure.sql
ora2pg  | [2022-07-16 23:33:05] Dumping function PLS_PP_CTA_DESFAZER_LOTE_PAG...
ora2pg  | [2022-07-16 23:33:05] Dumping to one file per function : PLS_PP_CTA_DESFAZER_LOTE_PAG_procedure.sql
ora2pg  | [2022-07-16 23:33:14] Dumping function PLS_PP_CTA_DESFAZER_LOTE_RET...
ora2pg  | [2022-07-16 23:33:14] Dumping to one file per function : PLS_PP_CTA_DESFAZER_LOTE_RET_procedure.sql
ora2pg  | [2022-07-16 23:33:18] Dumping function PLS_PP_CTA_DES_FECHAR_LOTE_PAG...
ora2pg  | [2022-07-16 23:33:18] Dumping to one file per function : PLS_PP_CTA_DES_FECHAR_LOTE_PAG_procedure.sql
ora2pg  | [2022-07-16 23:33:27] Dumping function PLS_PP_CTA_DES_FECHAR_LOTE_RET...
ora2pg  | [2022-07-16 23:33:27] Dumping to one file per function : PLS_PP_CTA_DES_FECHAR_LOTE_RET_procedure.sql
ora2pg  | [2022-07-16 23:33:30] Dumping function PLS_PP_CTA_EVENTO_COMBINADA...
ora2pg  | [2022-07-16 23:33:30] Dumping to one file per function : PLS_PP_CTA_EVENTO_COMBINADA_procedure.sql
ora2pg  | [2022-07-16 23:33:32] Dumping function PLS_PP_CTA_EVENT_RGL_COMBINADA...
ora2pg  | [2022-07-16 23:33:32] Dumping to one file per function : PLS_PP_CTA_EVENT_RGL_COMBINADA_procedure.sql
ora2pg  | [2022-07-16 23:33:35] Dumping function PLS_PP_CTA_FECHAR_LOTE_PAG...
ora2pg  | [2022-07-16 23:33:35] Dumping to one file per function : PLS_PP_CTA_FECHAR_LOTE_PAG_procedure.sql
ora2pg  | [2022-07-16 23:34:04] Dumping function PLS_PP_CTA_FECHAR_LOTE_RET...
ora2pg  | [2022-07-16 23:34:04] Dumping to one file per function : PLS_PP_CTA_FECHAR_LOTE_RET_procedure.sql
ora2pg  | [2022-07-16 23:34:11] Dumping function PLS_PP_CTA_GERAR_LOTE_PAG...
ora2pg  | [2022-07-16 23:34:11] Dumping to one file per function : PLS_PP_CTA_GERAR_LOTE_PAG_procedure.sql
ora2pg  | [2022-07-16 23:34:42] Dumping function PLS_PP_CTA_GERAR_LOTE_RET...
ora2pg  | [2022-07-16 23:34:42] Dumping to one file per function : PLS_PP_CTA_GERAR_LOTE_RET_procedure.sql
ora2pg  | [2022-07-16 23:35:00] Dumping function PLS_PP_CTA_GERAR_TIT_LOTE_PAG...
ora2pg  | [2022-07-16 23:35:00] Dumping to one file per function : PLS_PP_CTA_GERAR_TIT_LOTE_PAG_procedure.sql
ora2pg  | [2022-07-16 23:35:17] Dumping function PLS_PP_ENVIA_TITULO_CAMARA...
ora2pg  | [2022-07-16 23:35:17] Dumping to one file per function : PLS_PP_ENVIA_TITULO_CAMARA_procedure.sql
ora2pg  | [2022-07-16 23:35:19] Dumping function PLS_PP_EXIBIR_PORTAL...
ora2pg  | [2022-07-16 23:35:19] Dumping to one file per function : PLS_PP_EXIBIR_PORTAL_procedure.sql
ora2pg  | [2022-07-16 23:35:24] Dumping function PLS_PP_GERAR_TITULO_TRIB_RET...
ora2pg  | [2022-07-16 23:35:24] Dumping to one file per function : PLS_PP_GERAR_TITULO_TRIB_RET_procedure.sql
ora2pg  | [2022-07-16 23:35:25] Dumping function PLS_PP_GERA_PGTO_ESCRITURAL...
ora2pg  | [2022-07-16 23:35:25] Dumping to one file per function : PLS_PP_GERA_PGTO_ESCRITURAL_procedure.sql
ora2pg  | [2022-07-16 23:35:28] Dumping function PLS_PP_INSERIR_ANEXO...
ora2pg  | [2022-07-16 23:35:28] Dumping to one file per function : PLS_PP_INSERIR_ANEXO_procedure.sql
ora2pg  | [2022-07-16 23:35:32] Dumping function PLS_PP_LIBERAR_ANEXO...
ora2pg  | [2022-07-16 23:35:32] Dumping to one file per function : PLS_PP_LIBERAR_ANEXO_procedure.sql
ora2pg  | [2022-07-16 23:35:33] Dumping function PLS_PP_LOTE_JOB...
ora2pg  | [2022-07-16 23:35:33] Dumping to one file per function : PLS_PP_LOTE_JOB_procedure.sql
ora2pg  | [2022-07-16 23:35:36] Dumping function PLS_PP_PREST_NOTA_BEF_INS_UPD...
ora2pg  | [2022-07-16 23:35:36] Dumping to one file per function : PLS_PP_PREST_NOTA_BEF_INS_UPD_procedure.sql
ora2pg  | [2022-07-16 23:35:39] Dumping function PLS_PRESTADOR_ALTERAR_CNES...
ora2pg  | [2022-07-16 23:35:39] Dumping to one file per function : PLS_PRESTADOR_ALTERAR_CNES_procedure.sql
ora2pg  | [2022-07-16 23:35:40] Dumping function PLS_PROCESSAR_ANALISE_CTA_PEND...
ora2pg  | [2022-07-16 23:35:40] Dumping to one file per function : PLS_PROCESSAR_ANALISE_CTA_PEND_procedure.sql
ora2pg  | [2022-07-16 23:35:46] Dumping function PLS_PROCESSAR_ARQUIVO_A900...
ora2pg  | [2022-07-16 23:35:46] Dumping to one file per function : PLS_PROCESSAR_ARQUIVO_A900_procedure.sql
ora2pg  | [2022-07-16 23:37:49] Dumping function PLS_PROCESSAR_MATERIAL_A900...
ora2pg  | [2022-07-16 23:37:49] Dumping to one file per function : PLS_PROCESSAR_MATERIAL_A900_procedure.sql
ora2pg  | [2022-07-16 23:37:51] Dumping function PLS_PROCESSAR_PROTOCOLO_IMP...
ora2pg  | [2022-07-16 23:37:51] Dumping to one file per function : PLS_PROCESSAR_PROTOCOLO_IMP_procedure.sql
ora2pg  | [2022-07-16 23:37:59] Dumping function PLS_PROCESSAR_REGRA_AUDIT_PTU...
ora2pg  | [2022-07-16 23:37:59] Dumping to one file per function : PLS_PROCESSAR_REGRA_AUDIT_PTU_procedure.sql
ora2pg  | [2022-07-16 23:38:16] Dumping function PLS_PROCESSA_RESP_NOTIF_NEG...
ora2pg  | [2022-07-16 23:38:16] Dumping to one file per function : PLS_PROCESSA_RESP_NOTIF_NEG_procedure.sql
ora2pg  | [2022-07-16 23:38:19] Dumping function PLS_PROCES_CTA_ANALISE_COMPL...
ora2pg  | [2022-07-16 23:38:19] Dumping to one file per function : PLS_PROCES_CTA_ANALISE_COMPL_procedure.sql
ora2pg  | [2022-07-16 23:38:29] Dumping function PLS_PROC_GUIA_PRESTADOR...
ora2pg  | [2022-07-16 23:38:29] Dumping to one file per function : PLS_PROC_GUIA_PRESTADOR_procedure.sql
ora2pg  | [2022-07-16 23:38:30] Dumping function PLS_PROPAGAR_GLOSA_CONTA...
ora2pg  | [2022-07-16 23:38:30] Dumping to one file per function : PLS_PROPAGAR_GLOSA_CONTA_procedure.sql
ora2pg  | [2022-07-16 23:38:45] Dumping function PLS_PROPAGAR_LIB_CONTA...
ora2pg  | [2022-07-16 23:38:45] Dumping to one file per function : PLS_PROPAGAR_LIB_CONTA_procedure.sql
ora2pg  | [2022-07-16 23:38:55] Dumping function PLS_PROPOSTA_ALTERAR_DADOS...
ora2pg  | [2022-07-16 23:38:55] Dumping to one file per function : PLS_PROPOSTA_ALTERAR_DADOS_procedure.sql
ora2pg  | [2022-07-16 23:38:57] Dumping function PLS_PROPOSTA_ATUALIZAR_GERAR...
ora2pg  | [2022-07-16 23:38:57] Dumping to one file per function : PLS_PROPOSTA_ATUALIZAR_GERAR_procedure.sql
ora2pg  | [2022-07-16 23:38:59] Dumping function PLS_PROPOSTA_ATUALIZA_DADOS...
ora2pg  | [2022-07-16 23:38:59] Dumping to one file per function : PLS_PROPOSTA_ATUALIZA_DADOS_procedure.sql
ora2pg  | [2022-07-16 23:39:01] Dumping function PLS_PROPOSTA_ATUALIZA_GERA_PAG...
ora2pg  | [2022-07-16 23:39:01] Dumping to one file per function : PLS_PROPOSTA_ATUALIZA_GERA_PAG_procedure.sql
ora2pg  | [2022-07-16 23:39:03] Dumping function PLS_PROPOSTA_BENEF_INDICACAO...
ora2pg  | [2022-07-16 23:39:03] Dumping to one file per function : PLS_PROPOSTA_BENEF_INDICACAO_procedure.sql
ora2pg  | [2022-07-16 23:39:07] Dumping function PLS_PROPOSTA_CRIAR_CONTRATO...
ora2pg  | [2022-07-16 23:39:07] Dumping to one file per function : PLS_PROPOSTA_CRIAR_CONTRATO_procedure.sql
ora2pg  | [2022-07-16 23:39:27] Dumping function PLS_PROPOSTA_DADOS_CONTRATO...
ora2pg  | [2022-07-16 23:39:27] Dumping to one file per function : PLS_PROPOSTA_DADOS_CONTRATO_procedure.sql
ora2pg  | [2022-07-16 23:40:02] Dumping function PLS_PROPOSTA_DADOS_CONTRATO_JS...
ora2pg  | [2022-07-16 23:40:02] Dumping to one file per function : PLS_PROPOSTA_DADOS_CONTRATO_JS_procedure.sql
ora2pg  | [2022-07-16 23:40:03] Dumping function PLS_PROPOSTA_DOC_CONTRATO...
ora2pg  | [2022-07-16 23:40:03] Dumping to one file per function : PLS_PROPOSTA_DOC_CONTRATO_procedure.sql
ora2pg  | [2022-07-16 23:40:09] Dumping function PLS_PROPOSTA_EXCLUIR_CONTRATO...
ora2pg  | [2022-07-16 23:40:09] Dumping to one file per function : PLS_PROPOSTA_EXCLUIR_CONTRATO_procedure.sql
ora2pg  | [2022-07-16 23:41:15] Dumping function PLS_PROPOSTA_EXCLUIR_INCLUSAO...
ora2pg  | [2022-07-16 23:41:15] Dumping to one file per function : PLS_PROPOSTA_EXCLUIR_INCLUSAO_procedure.sql
ora2pg  | [2022-07-16 23:41:20] Dumping function PLS_PROPOSTA_GERAR_BENEF...
ora2pg  | [2022-07-16 23:41:20] Dumping to one file per function : PLS_PROPOSTA_GERAR_BENEF_procedure.sql
ora2pg  | [2022-07-16 23:42:21] Dumping function PLS_PROPOSTA_GERAR_CONTRATO...
ora2pg  | [2022-07-16 23:42:21] Dumping to one file per function : PLS_PROPOSTA_GERAR_CONTRATO_procedure.sql
ora2pg  | [2022-07-16 23:43:33] Dumping function PLS_PROPOSTA_GERAR_CONTRATO_JS...
ora2pg  | [2022-07-16 23:43:33] Dumping to one file per function : PLS_PROPOSTA_GERAR_CONTRATO_JS_procedure.sql
ora2pg  | [2022-07-16 23:43:36] Dumping function PLS_PROPOSTA_GERAR_LOG...
ora2pg  | [2022-07-16 23:43:36] Dumping to one file per function : PLS_PROPOSTA_GERAR_LOG_procedure.sql
ora2pg  | [2022-07-16 23:43:39] Dumping function PLS_PROPOSTA_GERAR_PAGADOR...
ora2pg  | [2022-07-16 23:43:39] Dumping to one file per function : PLS_PROPOSTA_GERAR_PAGADOR_procedure.sql
ora2pg  | [2022-07-16 23:43:42] Dumping function PLS_PROPOSTA_INSERIR_BENEF...
ora2pg  | [2022-07-16 23:43:42] Dumping to one file per function : PLS_PROPOSTA_INSERIR_BENEF_procedure.sql
ora2pg  | [2022-07-16 23:43:50] Dumping function PLS_PROPOSTA_LIBERAR_INCO...
ora2pg  | [2022-07-16 23:43:50] Dumping to one file per function : PLS_PROPOSTA_LIBERAR_INCO_procedure.sql
ora2pg  | [2022-07-16 23:43:56] Dumping function PLS_PROPOSTA_LIBERAR_INCO_DOC...
ora2pg  | [2022-07-16 23:43:56] Dumping to one file per function : PLS_PROPOSTA_LIBERAR_INCO_DOC_procedure.sql
ora2pg  | [2022-07-16 23:43:58] Dumping function PLS_PROPOSTA_LIBERA_INCO_LISTA...
ora2pg  | [2022-07-16 23:43:58] Dumping to one file per function : PLS_PROPOSTA_LIBERA_INCO_LISTA_procedure.sql
ora2pg  | [2022-07-16 23:44:01] Dumping function PLS_PROPOSTA_LIB_INCO_DOC_LIST...
ora2pg  | [2022-07-16 23:44:01] Dumping to one file per function : PLS_PROPOSTA_LIB_INCO_DOC_LIST_procedure.sql
ora2pg  | [2022-07-16 23:44:05] Dumping function PLS_PROPOSTA_LIMPAR_DECLARACAO...
ora2pg  | [2022-07-16 23:44:05] Dumping to one file per function : PLS_PROPOSTA_LIMPAR_DECLARACAO_procedure.sql
ora2pg  | [2022-07-16 23:44:08] Dumping function PLS_PROPOSTA_MIGRAR_CONTRATO...
ora2pg  | [2022-07-16 23:44:08] Dumping to one file per function : PLS_PROPOSTA_MIGRAR_CONTRATO_procedure.sql
ora2pg  | [2022-07-16 23:44:33] Dumping function PLS_PROPOSTA_MIG_GERAR_BENEF...
ora2pg  | [2022-07-16 23:44:33] Dumping to one file per function : PLS_PROPOSTA_MIG_GERAR_BENEF_procedure.sql
ora2pg  | [2022-07-16 23:44:51] Dumping function PLS_PROPOSTA_ONLINE_HTML5...
ora2pg  | [2022-07-16 23:44:51] Dumping to one file per function : PLS_PROPOSTA_ONLINE_HTML5_procedure.sql
ora2pg  | [2022-07-16 23:44:52] Dumping function PLS_PROPOSTA_SCA_CONTRATO...
ora2pg  | [2022-07-16 23:44:52] Dumping to one file per function : PLS_PROPOSTA_SCA_CONTRATO_procedure.sql
ora2pg  | [2022-07-16 23:45:10] Dumping function PLS_PROPOS_MIG_GERA_BENEF_LIST...
ora2pg  | [2022-07-16 23:45:10] Dumping to one file per function : PLS_PROPOS_MIG_GERA_BENEF_LIST_procedure.sql
ora2pg  | [2022-07-16 23:45:13] Dumping function PLS_PROP_ALT_DT_PREV_ENTREGA...
ora2pg  | [2022-07-16 23:45:13] Dumping to one file per function : PLS_PROP_ALT_DT_PREV_ENTREGA_procedure.sql
ora2pg  | [2022-07-16 23:45:16] Dumping function PLS_PRORROGAR_EFETIVACAO...
ora2pg  | [2022-07-16 23:45:16] Dumping to one file per function : PLS_PRORROGAR_EFETIVACAO_procedure.sql
ora2pg  | [2022-07-16 23:45:21] Dumping function PLS_PRORROGAR_VENCTO_TIT_REC...
ora2pg  | [2022-07-16 23:45:21] Dumping to one file per function : PLS_PRORROGAR_VENCTO_TIT_REC_procedure.sql
ora2pg  | [2022-07-16 23:45:28] Dumping function PLS_PRORROGAR_VENC_CARTEIRA...
ora2pg  | [2022-07-16 23:45:28] Dumping to one file per function : PLS_PRORROGAR_VENC_CARTEIRA_procedure.sql
ora2pg  | [2022-07-16 23:45:34] Dumping function PLS_PRORROGAR_VENC_CART_VIA...
ora2pg  | [2022-07-16 23:45:34] Dumping to one file per function : PLS_PRORROGAR_VENC_CART_VIA_procedure.sql
ora2pg  | [2022-07-16 23:45:35] Dumping function PLS_PRORROGAR_VENC_DATA_CART...
ora2pg  | [2022-07-16 23:45:35] Dumping to one file per function : PLS_PRORROGAR_VENC_DATA_CART_procedure.sql
ora2pg  | [2022-07-16 23:45:38] Dumping function PLS_PROTOCOLO_ATUALIZAR_STATUS...
ora2pg  | [2022-07-16 23:45:38] Dumping to one file per function : PLS_PROTOCOLO_ATUALIZAR_STATUS_procedure.sql
ora2pg  | [2022-07-16 23:45:55] Dumping function PLS_PROTOCOLO_CONTA_BEFOREPOST...
ora2pg  | [2022-07-16 23:45:55] Dumping to one file per function : PLS_PROTOCOLO_CONTA_BEFOREPOST_procedure.sql
ora2pg  | [2022-07-16 23:46:00] Dumping function PLS_PTU_BACA_A700_SEQ_PLANO...
ora2pg  | [2022-07-16 23:46:00] Dumping to one file per function : PLS_PTU_BACA_A700_SEQ_PLANO_procedure.sql
ora2pg  | [2022-07-16 23:46:02] Dumping function PLS_PTU_IMP_CAMARA...
ora2pg  | [2022-07-16 23:46:02] Dumping to one file per function : PLS_PTU_IMP_CAMARA_procedure.sql
ora2pg  | [2022-07-16 23:46:12] Dumping function PLS_PTU_IMP_PRESTADOR...
ora2pg  | [2022-07-16 23:46:12] Dumping to one file per function : PLS_PTU_IMP_PRESTADOR_procedure.sql
ora2pg  | [2022-07-16 23:47:01] Dumping function PLS_QT_CONTAS_CONSISTIR...
ora2pg  | [2022-07-16 23:47:01] Dumping to one file per function : PLS_QT_CONTAS_CONSISTIR_procedure.sql
ora2pg  | [2022-07-16 23:47:06] Dumping function PLS_REABRIR_COMPLEMENTO_CONTA...
ora2pg  | [2022-07-16 23:47:06] Dumping to one file per function : PLS_REABRIR_COMPLEMENTO_CONTA_procedure.sql
ora2pg  | [2022-07-16 23:47:31] Dumping function PLS_REABRIR_FRANQ_PAG...
ora2pg  | [2022-07-16 23:47:31] Dumping to one file per function : PLS_REABRIR_FRANQ_PAG_procedure.sql
ora2pg  | [2022-07-16 23:47:36] Dumping function PLS_REABRIR_LOTE_REAJ_QUOTA...
ora2pg  | [2022-07-16 23:47:36] Dumping to one file per function : PLS_REABRIR_LOTE_REAJ_QUOTA_procedure.sql
ora2pg  | [2022-07-16 23:47:44] Dumping function PLS_REABRIR_LOTE_RETENCAO_TRIB...
ora2pg  | [2022-07-16 23:47:44] Dumping to one file per function : PLS_REABRIR_LOTE_RETENCAO_TRIB_procedure.sql
ora2pg  | [2022-07-16 23:47:45] Dumping function PLS_REABRIR_PROCESSO...
ora2pg  | [2022-07-16 23:47:45] Dumping to one file per function : PLS_REABRIR_PROCESSO_procedure.sql
ora2pg  | [2022-07-16 23:47:46] Dumping function PLS_REABRIR_REC_GLOSA_CONTA...
ora2pg  | [2022-07-16 23:47:46] Dumping to one file per function : PLS_REABRIR_REC_GLOSA_CONTA_procedure.sql
ora2pg  | [2022-07-16 23:47:56] Dumping function PLS_REAJUSTAR_CO_PARTICIPACAO...
ora2pg  | [2022-07-16 23:47:56] Dumping to one file per function : PLS_REAJUSTAR_CO_PARTICIPACAO_procedure.sql
ora2pg  | [2022-07-16 23:48:08] Dumping function PLS_REAJUSTAR_REGRA_MENS...
ora2pg  | [2022-07-16 23:48:08] Dumping to one file per function : PLS_REAJUSTAR_REGRA_MENS_procedure.sql
ora2pg  | [2022-07-16 23:48:13] Dumping function PLS_REAJUSTAR_VIA_CARTEIRA...
ora2pg  | [2022-07-16 23:48:13] Dumping to one file per function : PLS_REAJUSTAR_VIA_CARTEIRA_procedure.sql
ora2pg  | [2022-07-16 23:48:22] Dumping function PLS_REAJUSTA_VL_MIN_REGRA_MENS...
ora2pg  | [2022-07-16 23:48:22] Dumping to one file per function : PLS_REAJUSTA_VL_MIN_REGRA_MENS_procedure.sql
ora2pg  | [2022-07-16 23:48:24] Dumping function PLS_REAJ_REGRA_APROPRIACAO...
ora2pg  | [2022-07-16 23:48:24] Dumping to one file per function : PLS_REAJ_REGRA_APROPRIACAO_procedure.sql
ora2pg  | [2022-07-16 23:48:31] Dumping function PLS_REALIZAR_ATIVIDADE_PROG...
ora2pg  | [2022-07-16 23:48:31] Dumping to one file per function : PLS_REALIZAR_ATIVIDADE_PROG_procedure.sql
ora2pg  | [2022-07-16 23:48:32] Dumping function PLS_REALIZAR_HIST_PROG...
ora2pg  | [2022-07-16 23:48:32] Dumping to one file per function : PLS_REALIZAR_HIST_PROG_procedure.sql
ora2pg  | [2022-07-16 23:48:34] Dumping function PLS_REALIZAR_MANUTENCAO_PRECO...
ora2pg  | [2022-07-16 23:48:34] Dumping to one file per function : PLS_REALIZAR_MANUTENCAO_PRECO_procedure.sql
ora2pg  | [2022-07-16 23:48:46] Dumping function PLS_REALIZA_MANUTENC_PRECO_JS...
ora2pg  | [2022-07-16 23:48:46] Dumping to one file per function : PLS_REALIZA_MANUTENC_PRECO_JS_procedure.sql
ora2pg  | [2022-07-16 23:48:50] Dumping function PLS_REALOCAR_VALORES_MAT...
ora2pg  | [2022-07-16 23:48:50] Dumping to one file per function : PLS_REALOCAR_VALORES_MAT_procedure.sql
ora2pg  | [2022-07-16 23:48:52] Dumping function PLS_REATIVAR_ATEND_CONGENERE...
ora2pg  | [2022-07-16 23:48:52] Dumping to one file per function : PLS_REATIVAR_ATEND_CONGENERE_procedure.sql
ora2pg  | [2022-07-16 23:48:54] Dumping function PLS_REATIVAR_ATEND_CONTRATO...
ora2pg  | [2022-07-16 23:48:54] Dumping to one file per function : PLS_REATIVAR_ATEND_CONTRATO_procedure.sql
ora2pg  | [2022-07-16 23:48:56] Dumping function PLS_REATIVAR_ATEND_INTERCAMBIO...
ora2pg  | [2022-07-16 23:48:56] Dumping to one file per function : PLS_REATIVAR_ATEND_INTERCAMBIO_procedure.sql
ora2pg  | [2022-07-16 23:48:57] Dumping function PLS_REATIVAR_CONTRATO...
ora2pg  | [2022-07-16 23:48:57] Dumping to one file per function : PLS_REATIVAR_CONTRATO_procedure.sql
ora2pg  | [2022-07-16 23:49:46] Dumping function PLS_REATIVAR_CONTRATO_PLANO...
ora2pg  | [2022-07-16 23:49:46] Dumping to one file per function : PLS_REATIVAR_CONTRATO_PLANO_procedure.sql
ora2pg  | [2022-07-16 23:49:48] Dumping function PLS_REATIVAR_INTERCAMBIO...
ora2pg  | [2022-07-16 23:49:48] Dumping to one file per function : PLS_REATIVAR_INTERCAMBIO_procedure.sql
ora2pg  | [2022-07-16 23:49:51] Dumping function PLS_REATIVAR_OCOR_CONTA...
ora2pg  | [2022-07-16 23:49:51] Dumping to one file per function : PLS_REATIVAR_OCOR_CONTA_procedure.sql
ora2pg  | [2022-07-16 23:50:06] Dumping function PLS_REATIVAR_PROSPECCAO...
ora2pg  | [2022-07-16 23:50:06] Dumping to one file per function : PLS_REATIVAR_PROSPECCAO_procedure.sql
ora2pg  | [2022-07-16 23:50:08] Dumping function PLS_REATIVAR_REGRA_APROP_DESP...
ora2pg  | [2022-07-16 23:50:08] Dumping to one file per function : PLS_REATIVAR_REGRA_APROP_DESP_procedure.sql
ora2pg  | [2022-07-16 23:50:09] Dumping function PLS_REATIVAR_SCA_BENEFICIARIO...
ora2pg  | [2022-07-16 23:50:09] Dumping to one file per function : PLS_REATIVAR_SCA_BENEFICIARIO_procedure.sql
ora2pg  | [2022-07-16 23:50:12] Dumping function PLS_REATIVAR_SEGURADO...
ora2pg  | [2022-07-16 23:50:12] Dumping to one file per function : PLS_REATIVAR_SEGURADO_procedure.sql
ora2pg  | [2022-07-16 23:50:34] Dumping function PLS_REATIVAR_SEG_INTERCAMBIO...
ora2pg  | [2022-07-16 23:50:34] Dumping to one file per function : PLS_REATIVAR_SEG_INTERCAMBIO_procedure.sql
ora2pg  | [2022-07-16 23:50:44] Dumping function PLS_REATIVAR_TABELA_PRECO...
ora2pg  | [2022-07-16 23:50:44] Dumping to one file per function : PLS_REATIVAR_TABELA_PRECO_procedure.sql
ora2pg  | [2022-07-16 23:50:44] Dumping function PLS_REATIVAR_USUARIO_EVENT...
