ora2pg2  | INFO: CONFIG_LOCATION variable detected: 'config/ora2pg.conf'
ora2pg2  | [2022-07-11 02:58:31] 	Found Package: PLS_COMPARTILHAMENTO_RISCO_PCK
ora2pg2  | [2022-07-11 02:58:31] 	Found Package: PLS_CONTA_AUTOR_PCK
ora2pg2  | [2022-07-11 02:58:31] 	Found Package: PLS_CONTA_TISS_PCK
ora2pg2  | [2022-07-11 02:58:32] 	Found Package: PLS_CRITICAR_MENSALIDES_PCK
ora2pg2  | [2022-07-11 02:58:32] 	Found Package: PLS_CTA_REGRA_TAXA_ADM_PCK
ora2pg2  | [2022-07-11 02:58:32] 	Found Package: PLS_ENV_COB_NF_PAG_PREST_PCK
ora2pg2  | [2022-07-11 02:58:33] 	Found Package: PLS_FATURAMENTO_PCK
ora2pg2  | [2022-07-11 02:58:33] 	Found Package: PLS_FILTRO_REGRA_EVENT_CTA_PCK
ora2pg2  | [2022-07-11 02:58:33] 	Found Package: PLS_FILTRO_REGRA_EVENT_RGL_PCK
ora2pg2  | [2022-07-11 02:58:33] 	Found Package: PLS_FILTRO_REGRA_PRECO_CTA_PCK
ora2pg2  | [2022-07-11 02:58:34] 	Found Package: PLS_FISCAL_DADOS_DMED_PCK
ora2pg2  | [2022-07-11 02:58:34] 	Found Package: PLS_GERAR_ARQUIVO_CARTEIRA_PCK
ora2pg2  | [2022-07-11 02:58:35] 	Found Package: PLS_GERAR_BOLETOS_MENS_FAT_PCK
ora2pg2  | [2022-07-11 02:58:35] 	Found Package: PLS_GERAR_RELATORIOS_PCK
ora2pg2  | [2022-07-11 02:58:35] 	Found Package: PLS_GER_ENVIO_ANEXOS_ANS_PCK
ora2pg2  | [2022-07-11 02:58:35] 	Found Package: PLS_IMP_XML_CTA_PCK
ora2pg2  | [2022-07-11 02:58:36] 	Found Package: PLS_MENS_COMPARAR_LOTE_PCK
ora2pg2  | [2022-07-11 02:58:36] 	Found Package: PLS_OBTER_DADOS_MENS_REAJ
ora2pg2  | [2022-07-11 02:58:36] 	Found Package: PLS_OCOR_IMP_PCK
ora2pg2  | [2022-07-11 02:58:37] 	Found Package: PLS_PRECO_BENEFICIARIO_PCK
ora2pg2  | [2022-07-11 02:58:37] 	Found Package: PLS_REAJUSTE_COLETIVO_PCK
ora2pg2  | [2022-07-11 02:58:37] 	Found Package: PLS_RELATORIO_OPS_PCK
ora2pg2  | [2022-07-11 02:58:38] 	Found Package: PLS_SIB_SELECAO_BENEF_PCK
ora2pg2  | [2022-07-11 02:58:38] 	Found Package: PLS_SIB_VALIDACAO_PCK
ora2pg2  | [2022-07-11 02:58:38] 	Found Package: PLS_STORE_DATA_MENS_PCK
ora2pg2  | [2022-07-11 02:58:38] 	Found Package: PLS_UTILIZACAO_BENEF_PCK
ora2pg2  | [2022-07-11 02:58:39] 	Found Package: PLS_UTL_ZIP_PCK
ora2pg2  | [2022-07-11 02:58:39] 	Found Package: PRESCRIPTION_JSON_PCK
ora2pg2  | [2022-07-11 02:58:39] 	Found Package: PRODUCT_MGMT_PCK
ora2pg2  | [2022-07-11 02:58:40] 	Found Package: PTU_A100_SIMPLIFICADO_PCK
ora2pg2  | [2022-07-11 02:58:40] 	Found Package: PTU_A1200_IMP_PCK
ora2pg2  | [2022-07-11 02:58:40] 	Found Package: PTU_A950_PCK
ora2pg2  | [2022-07-11 02:58:41] 	Found Package: PTU_ENVIO_SCS_WS_PCK
ora2pg2  | [2022-07-11 02:58:41] 	Found Package: PTU_MOVIMENT_BENEF_A300_PCK
ora2pg2  | [2022-07-11 02:58:41] 	Found Package: PTU_MOVIMENT_BENF_A100_V18_PCK
ora2pg2  | [2022-07-11 02:58:42] 	Found Package: PTU_RETORNO_BENEF_A200_90_PCK
ora2pg2  | [2022-07-11 02:58:42] 	Found Package: QSM_MESSAGES_PCK
ora2pg2  | [2022-07-11 02:58:42] 	Found Package: QSM_STATUS_PCK
ora2pg2  | [2022-07-11 02:58:43] 	Found Package: SCHEMATICS_ALT_PCK
ora2pg2  | [2022-07-11 02:58:43] 	Found Package: SEARCH_AMOUNT_RECORDS_PCK
ora2pg2  | [2022-07-11 02:58:43] 	Found Package: SEARCH_PANEL_SURGERY_PCK
ora2pg2  | [2022-07-11 02:58:43] 	Found Package: SEQUENCE_PCK
ora2pg2  | [2022-07-11 02:58:44] 	Found Package: SURGERY_SCHEDULE_PCK
ora2pg2  | [2022-07-11 02:58:44] 	Found Package: SUS_TIPO_ATENDIMENTO_PCK
ora2pg2  | [2022-07-11 02:58:44] 	Found Package: TELEMATIC_JSON_PCK
ora2pg2  | [2022-07-11 02:58:45] 	Found Package: WHEB_MOEDA_PCK
ora2pg2  | [2022-07-11 02:58:45] 	Found Package: WSUITE_UTIL_PCK
ora2pg2  | [2022-07-11 02:58:45] 	Found Package: ANMAT_CONTROLE_MAT_PCK
ora2pg2  | [2022-07-11 02:58:45] 	Found Package: ANZICS_PCK
ora2pg2  | [2022-07-11 02:58:46] 	Found Package: APAP_DINAMICO_PCK
ora2pg2  | [2022-07-11 02:58:46] 	Found Package: APAP_PENDING_ITENS_PCK
ora2pg2  | [2022-07-11 02:58:46] 	Found Package: BED_REQUEST_GANTT_PCK
ora2pg2  | [2022-07-11 02:58:47] 	Found Package: BIFROST_LOG
ora2pg2  | [2022-07-11 02:58:47] 	Found Package: BILLING_GERMANY_PCK
ora2pg2  | [2022-07-11 02:58:47] 	Found Package: CALCULA_REGRA_TX_PCK
ora2pg2  | [2022-07-11 02:58:48] 	Found Package: CLINICAL_NOTES_PCK
ora2pg2  | [2022-07-11 02:58:48] 	Found Package: CPOE_CONT_PERIOD_CHK_PCK
ora2pg2  | [2022-07-11 02:58:48] 	Found Package: CPOE_DIET_JSON_PCK
ora2pg2  | [2022-07-11 02:58:49] 	Found Package: CPOE_OBTER_MAT_NUTRIENTES
ora2pg2  | [2022-07-11 02:58:49] 	Found Package: CRONOGRAMA_PADRAO_NPI
ora2pg2  | [2022-07-11 02:58:49] 	Found Package: CTB_SPED_ECD_PCK
ora2pg2  | [2022-07-11 02:58:50] 	Found Package: DBPANEL_UTIL_PCK
ora2pg2  | [2022-07-11 02:58:50] 	Found Package: EMERGENCY_OPHTHALMOLOGY_PCK
ora2pg2  | [2022-07-11 02:58:50] 	Found Package: FIS_SEF_EDOC_REG_GERAL_PCK
ora2pg2  | [2022-07-11 02:58:50] 	Found Package: FIS_TRANSF_ENTRE_ESTAB
ora2pg2  | [2022-07-11 02:58:51] 	Found Package: FIS_XML_PROJECT_GENERATOR_PCK
ora2pg2  | [2022-07-11 02:58:51] 	Found Package: GERAR_DADOS_301_PCK
ora2pg2  | [2022-07-11 02:58:51] 	Found Package: GERAR_RESUMO_OFTALMO_REC_PKG
ora2pg2  | [2022-07-11 02:58:52] 	Found Package: IMAGES_OPHTHALMOLOGY_PCK
ora2pg2  | [2022-07-11 02:58:52] 	Found Package: INTPD_CONSULTA_ESTRUTURA_PCK
ora2pg2  | [2022-07-11 02:58:52] 	Found Package: INTPD_ENVIO_GASTOS_ATEND_PCK
ora2pg2  | [2022-07-11 02:58:52] 	Found Package: ISH_CASE_SERV_DATA_PCK
ora2pg2  | [2022-07-11 02:58:53] 	Found Package: ISH_PATIENT_PCK
ora2pg2  | [2022-07-11 02:58:53] 	Found Package: ISH_PPR_LEVEL_PCK
ora2pg2  | [2022-07-11 02:58:53] 	Found Package: LOAD_ADRESSE_AUSTRIA_PKG
ora2pg2  | [2022-07-11 02:58:54] 	Found Package: MEDICAL_NET_PCK
ora2pg2  | [2022-07-11 02:58:54] 	Found Package: META_REGULACAO_BEYOND_PCK
ora2pg2  | [2022-07-11 02:58:54] 	Found Package: MPREV_DISP_AGENDA_PCK
ora2pg2  | [2022-07-11 02:58:55] 	Found Package: MPREV_POP_ALVO_PREST_PCK
ora2pg2  | [2022-07-11 02:58:55] 	Found Package: NAIS_MLA_DIAGNOSIS
ora2pg2  | [2022-07-11 02:58:55] 	Found Package: NAIS_MLA_REHABILITATION
ora2pg2  | [2022-07-11 02:58:55] 	Found Package: OBTER_CID_PACIENTE_PCK
ora2pg2  | [2022-07-11 02:58:56] 	Found Package: PAC_CLEREANCE_CR_BEF_MD_PCK
ora2pg2  | [2022-07-11 02:58:56] 	Found Package: PANORAMA_WATCHLIST_PCK
ora2pg2  | [2022-07-11 02:58:56] 	Found Package: PBS_RESTRICTIONS_PCK
ora2pg2  | [2022-07-11 02:58:57] 	Found Package: PFCS_PCK_MODULES_BACKUP
ora2pg2  | [2022-07-11 02:58:57] 	Found Package: PFCS_PERMISSIONS_PCK
ora2pg2  | [2022-07-11 02:58:57] 	Found Package: PHILIPS_BUSINESS_LOG_PCK
ora2pg2  | [2022-07-11 02:58:58] 	Found Package: PHI_ORDEM_SERVICO_PCK
ora2pg2  | [2022-07-11 02:58:58] 	Found Package: PKG_DATE_FORMATERS
ora2pg2  | [2022-07-11 02:58:58] 	Found Package: PKG_DATE_FORMATERS_TZ
ora2pg2  | [2022-07-11 02:58:58] 	Found Package: PKG_I18N
ora2pg2  | [2022-07-11 02:58:59] 	Found Package: PKG_INTERVALO_ETAPA
ora2pg2  | [2022-07-11 02:58:59] 	Found Package: PKG_VAP_REPORT
ora2pg2  | [2022-07-11 02:58:59] 	Found Package: PLS_A500_PCK
ora2pg2  | [2022-07-11 02:59:00] 	Found Package: PLS_ADMIN_CURSOR
ora2pg2  | [2022-07-11 02:59:00] 	Found Package: PLS_APROPRIACAO_PCK
ora2pg2  | [2022-07-11 02:59:00] 	Found Package: PLS_CONTAB_ONL_LOTE_FIN_PCK
ora2pg2  | [2022-07-11 02:59:01] 	Found Package: PLS_CTA_ALT_VALOR_POS_PCK
ora2pg2  | [2022-07-11 02:59:01] 	Found Package: PLS_CTA_REDUNDANCIA_PCK
ora2pg2  | [2022-07-11 02:59:01] 	Found Package: PLS_CTB_ONL_GRAVAR_MOVTO_PCK
ora2pg2  | [2022-07-11 02:59:02] 	Found Package: PLS_DECLARACAO_IR_PCK
ora2pg2  | [2022-07-11 02:59:02] 	Found Package: PLS_DECL_SEGURADO_WEB_PCK
ora2pg2  | [2022-07-11 02:59:02] 	Found Package: PLS_DESPESAS_RESULTADO_PCK
ora2pg2  | [2022-07-11 02:59:02] 	Found Package: PLS_GERENCIA_ENVIO_ANS_PCK
ora2pg2  | [2022-07-11 02:59:03] 	Found Package: PLS_IMP_XML_INTEGRACAO_WS_PCK
ora2pg2  | [2022-07-11 02:59:03] 	Found Package: PLS_INT_XML_CTA_PCK
ora2pg2  | [2022-07-11 02:59:03] 	Found Package: PLS_MENSALIDADE_CONTA_PCK
ora2pg2  | [2022-07-11 02:59:04] 	Found Package: PLS_MENS_ITENS_LIMITE_PCK
ora2pg2  | [2022-07-11 02:59:04] 	Found Package: PLS_MENS_PROCESSO_PCK
ora2pg2  | [2022-07-11 02:59:04] 	Found Package: PLS_PP_LOTE_FRANQUIA_PCK
ora2pg2  | [2022-07-11 02:59:05] 	Found Package: PLS_REAJ_COBRANCA_RETRO_PCK
ora2pg2  | [2022-07-11 02:59:05] 	Found Package: PLS_REC_GLOSA_EMP_PCK
ora2pg2  | [2022-07-11 02:59:05] 	Found Package: PLS_REEMBOLSO_PCK
ora2pg2  | [2022-07-11 02:59:06] 	Found Package: PLS_REGRA_QTD_EXECUCAO_PCK
ora2pg2  | [2022-07-11 02:59:06] 	Found Package: PLS_SIMULACAO_PRECO_PCK
ora2pg2  | [2022-07-11 02:59:06] 	Found Package: PLS_VISITA_TECNICA_PREST_PCK
ora2pg2  | [2022-07-11 02:59:06] 	Found Package: PROJETO_RECURSO_PCK
ora2pg2  | [2022-07-11 02:59:07] 	Found Package: PTU_PREST_INTER_EXP_PCK
ora2pg2  | [2022-07-11 02:59:07] 	Found Package: QSM_DOCUMENT_PCK
ora2pg2  | [2022-07-11 02:59:07] 	Found Package: REG_DOCUMENTO_PCK
ora2pg2  | [2022-07-11 02:59:08] 	Found Package: REG_TEST_PLAN_PCK
ora2pg2  | [2022-07-11 02:59:08] 	Found Package: SCHEDULE_DAILY_CALENDAR_PCK
ora2pg2  | [2022-07-11 02:59:08] 	Found Package: SEARCH_TREE_OPHTHALMOLOGY_PCK
ora2pg2  | [2022-07-11 02:59:09] 	Found Package: SEARCH_VITAL_SIGNS_REVIEW_PCK
ora2pg2  | [2022-07-11 02:59:09] 	Found Package: SMART_SCHEDULE_DATA_PROCESS
ora2pg2  | [2022-07-11 02:59:09] 	Found Package: SOLIC_COMPRA_PRE_APROV_PCK
ora2pg2  | [2022-07-11 02:59:10] 	Found Package: TAX_DMED_IR_PCK
ora2pg2  | [2022-07-11 02:59:10] 	Found Package: TISS_DENIAL_MGMT_PCK
ora2pg2  | [2022-07-11 02:59:10] 	Found Package: TOSHO_PCK
ora2pg2  | [2022-07-11 02:59:10] 	Found Package: TWS_USER_HEALTH_PROF_PCK
ora2pg2  | [2022-07-11 02:59:11] 	Found Package: TWS_USUARIO_HPMS_PCK
ora2pg2  | [2022-07-11 02:59:11] 	Found Package: VAL_MENSAL_ESTOQUE
ora2pg2  | [2022-07-11 02:59:11] 	Found Package: VENT_BUNDLE_REPORT_PCK
ora2pg2  | [2022-07-11 02:59:12] 	Found Package: WHEB_INCONSISTENCIA_LOG
ora2pg2  | [2022-07-11 02:59:12] 	Found Package: WHEB_INSTRUMENTATION
ora2pg2  | [2022-07-11 02:59:12] 	Found Package: WHEB_RTF_PCK
ora2pg2  | [2022-07-11 02:59:13] 	Found Package: WHEB_SEGURANCA
ora2pg2  | [2022-07-11 02:59:13] 	Found Package: XDOK_JSON_PCK
ora2pg2  | [2022-07-11 02:59:13] 	Found Package: ADEP_ONC_GERAR_HORARIOS_PCK
ora2pg2  | [2022-07-11 02:59:13] 	Found Package: AGEINT_PROF_GRUPOS
ora2pg2  | [2022-07-11 02:59:14] 	Found Package: AGEINT_SUGERIR_HORARIOS_PCK
ora2pg2  | [2022-07-11 02:59:14] 	Found Package: APAP_PCK
ora2pg2  | [2022-07-11 02:59:15] 	Found Package: CARESTREAM_RIS_JAPAN_L10N_PCK
ora2pg2  | [2022-07-11 02:59:15] 	Found Package: CF_RELATIVES_PCK
ora2pg2  | [2022-07-11 02:59:15] 	Found Package: CLIPBOARD_UTIL_PKG
ora2pg2  | [2022-07-11 02:59:15] 	Found Package: COMPRAS_PCK
ora2pg2  | [2022-07-11 02:59:16] 	Found Package: CONSENTIMENTO_PRIVACIDADE_PCK
ora2pg2  | [2022-07-11 02:59:16] 	Found Package: CPOE_TIMELINE_PCK
ora2pg2  | [2022-07-11 02:59:16] 	Found Package: CTB_LOTE_DISTRIB_CUSTOS
ora2pg2  | [2022-07-11 02:59:17] 	Found Package: DASHBOARD_HTML5_PCK
ora2pg2  | [2022-07-11 02:59:17] 	Found Package: DIC_OBJECT_VIEW_PCK
ora2pg2  | [2022-07-11 02:59:17] 	Found Package: DOMINIO_PCK
ora2pg2  | [2022-07-11 02:59:18] 	Found Package: EXAMES_GRID_PCK
ora2pg2  | [2022-07-11 02:59:18] 	Found Package: EXPRESSAO_PCK
ora2pg2  | [2022-07-11 02:59:18] 	Found Package: FIS_INVOICE_CANCEL_INTEG_MX
ora2pg2  | [2022-07-11 02:59:18] 	Found Package: FIS_REFATORACAO_NF_PCK
ora2pg2  | [2022-07-11 02:59:19] 	Found Package: GERAR_INT_PADRAO
ora2pg2  | [2022-07-11 02:59:19] 	Found Package: GERAR_RESUMO_OFTALMO_2_PKG
ora2pg2  | [2022-07-11 02:59:19] 	Found Package: GER_PRES_MAT_S_DT_LIB_MD_PCK
ora2pg2  | [2022-07-11 02:59:20] 	Found Package: GET_HORARIOS_FLOWSHEET_PCK
ora2pg2  | [2022-07-11 02:59:20] 	Found Package: HPMS_CONFIGURAR_PORTAL_TWS_PCK
ora2pg2  | [2022-07-11 02:59:20] 	Found Package: IGTLN_INTEGRACAO_PCK
ora2pg2  | [2022-07-11 02:59:21] 	Found Package: IMPORT_DRUG_MASTER_JP_L10_PKG
ora2pg2  | [2022-07-11 02:59:21] 	Found Package: ISH_OUTPAT_CASE_PCK
ora2pg2  | [2022-07-11 02:59:21] 	Found Package: MIPRES_ITEM_DATA_PCK
ora2pg2  | [2022-07-11 02:59:21] 	Found Package: MPREV_BASE_CUBO_PREST_PCK
ora2pg2  | [2022-07-11 02:59:22] 	Found Package: NAIS_MLA_PATHOLOGY_PCK
ora2pg2  | [2022-07-11 02:59:22] 	Found Package: NICU_CLINICAL_RULES_MD_PCK
ora2pg2  | [2022-07-11 02:59:22] 	Found Package: PARAM_RECALCULAR_REPASSE_PCK
ora2pg2  | [2022-07-11 02:59:23] 	Found Package: PFCS_PCK_ADMISSION_PRIORITIZER
ora2pg2  | [2022-07-11 02:59:23] 	Found Package: PFCS_PCK_HOSPITAL_AT_HOME
ora2pg2  | [2022-07-11 02:59:23] 	Found Package: PFCS_PCK_LOS
ora2pg2  | [2022-07-11 02:59:23] 	Found Package: PFCS_PCK_UTILS
ora2pg2  | [2022-07-11 02:59:24] 	Found Package: PIX_CANCELA_CAIXA_PCK
ora2pg2  | [2022-07-11 02:59:24] 	Found Package: PKG_ADMISSIONS_REPORT
ora2pg2  | [2022-07-11 02:59:24] 	Found Package: PKG_OPHTALMOLOGY_ITEM
ora2pg2  | [2022-07-11 02:59:25] 	Found Package: PKG_PICQ_AUSTRALIA
ora2pg2  | [2022-07-11 02:59:25] 	Found Package: PKG_VTE_PROPHYLAXIS
ora2pg2  | [2022-07-11 02:59:25] 	Found Package: PLS_ALIMENTA_TB_TMP
ora2pg2  | [2022-07-11 02:59:26] 	Found Package: PLS_AR_GERAR_RESULTADO_PCK
ora2pg2  | [2022-07-11 02:59:26] 	Found Package: PLS_ATUALIZAR_CODIFICACAO_PCK
ora2pg2  | [2022-07-11 02:59:26] 	Found Package: PLS_CHAMADO_PCK
ora2pg2  | [2022-07-11 02:59:26] 	Found Package: PLS_CONSULTA_ANALISE_PCK
ora2pg2  | [2022-07-11 02:59:27] 	Found Package: PLS_CTA_ALT_VALOR_PCK
ora2pg2  | [2022-07-11 02:59:27] 	Found Package: PLS_CTA_GERA_HONO_CIRURGIA_PCK
ora2pg2  | [2022-07-11 02:59:27] 	Found Package: PLS_ECARTA_GERAR_NOTIFIC_PCK
ora2pg2  | [2022-07-11 02:59:28] 	Found Package: PLS_ENVIO_ANS_EXTRA_PCK
ora2pg2  | [2022-07-11 02:59:28] 	Found Package: PLS_GERAR_CONTAS_A700_PCK
ora2pg2  | [2022-07-11 02:59:28] 	Found Package: PLS_GERAR_CONTAS_TED
ora2pg2  | [2022-07-11 02:59:28] 	Found Package: PLS_GERENCIA_BD_PCK
ora2pg2  | [2022-07-11 02:59:29] 	Found Package: PLS_IMP_FARMACIA_PCK
ora2pg2  | [2022-07-11 02:59:29] 	Found Package: PLS_INDICADORES_IDSS_PCK
ora2pg2  | [2022-07-11 02:59:29] 	Found Package: PLS_MENS_SELECAO_BENEF_PCK
ora2pg2  | [2022-07-11 02:59:30] 	Found Package: PLS_MOV_BENEF_IMP_PCK
ora2pg2  | [2022-07-11 02:59:30] 	Found Package: PLS_ODONTO_PCK
ora2pg2  | [2022-07-11 02:59:30] 	Found Package: PLS_PP_FILTRO_REC_GLOSA_PCK
ora2pg2  | [2022-07-11 02:59:31] 	Found Package: PLS_PP_NOTA_FISCAL_PCK
ora2pg2  | [2022-07-11 02:59:31] 	Found Package: PLS_REAJUSTE_INDIVIDUAL_PCK
ora2pg2  | [2022-07-11 02:59:31] 	Found Package: PLS_REAJUSTE_PCK
ora2pg2  | [2022-07-11 02:59:32] 	Found Package: PLS_RECALCULAR_COPARTIC_PCK
ora2pg2  | [2022-07-11 02:59:32] 	Found Package: PLS_REGRA_PARTIC_PCK
ora2pg2  | [2022-07-11 02:59:32] 	Found Package: PLS_SIB_GERACAO_PCK
ora2pg2  | [2022-07-11 02:59:32] 	Found Package: PLS_SIMULT_CONCOR_PCK
ora2pg2  | [2022-07-11 02:59:33] 	Found Package: PLS_SIP_PCK
ora2pg2  | [2022-07-11 02:59:33] 	Found Package: PLS_TISS_PCK
ora2pg2  | [2022-07-11 02:59:33] 	Found Package: PLS_USUARIO_PCK
ora2pg2  | [2022-07-11 02:59:34] 	Found Package: PLS_UTIL_CTA_PCK
ora2pg2  | [2022-07-11 02:59:34] 	Found Package: PPM_PAINEL_PCK
ora2pg2  | [2022-07-11 02:59:34] 	Found Package: PRESCRICAO_PACIENTE_PCK_MD
ora2pg2  | [2022-07-11 02:59:35] 	Found Package: PTU_A500_IMP_PCK
ora2pg2  | [2022-07-11 02:59:35] 	Found Package: PTU_MOVIMENT_BENF_A100_100_PCK
ora2pg2  | [2022-07-11 02:59:35] 	Found Package: QT_PRESCRICAO_PCK
ora2pg2  | [2022-07-11 02:59:35] 	Found Package: QT_PRESCR_DILUICAO_PCK
ora2pg2  | [2022-07-11 02:59:36] 	Found Package: REPORT_OPHTHALMOLOGY_PCK
ora2pg2  | [2022-07-11 02:59:36] 	Found Package: REP_GERAR_RESUMO_PCK
ora2pg2  | [2022-07-11 02:59:36] 	Found Package: SAN_RESULT_FENOTIPAGEM_TABLE
ora2pg2  | [2022-07-11 02:59:37] 	Found Package: SUB_TYPES
ora2pg2  | [2022-07-11 02:59:37] 	Found Package: SUP_GERAR_PLANEJ_PCK
ora2pg2  | [2022-07-11 02:59:37] 	Found Package: SURGERY_CASE_REVIEW_PCK
ora2pg2  | [2022-07-11 02:59:38] 	Found Package: TASYAUTOCOMPLETE
ora2pg2  | [2022-07-11 02:59:38] 	Found Package: TISS_REGRA_CAMPOS_PCK
ora2pg2  | [2022-07-11 02:59:38] 	Found Package: VAL_MENSAL_CONSIGNADO
ora2pg2  | [2022-07-11 02:59:38] 	Found Package: VIPE_GERAR_HORARIO_DIF_PCK
ora2pg2  | [2022-07-11 02:59:39] 	Found Package: WHEB_EXPORTAR_HL7_LONG_PCK
ora2pg2  | [2022-07-11 02:59:39] 	Found Package: WHEB_EXPORTAR_XML_PCK
ora2pg2  | [2022-07-11 02:59:39] 	Found Package: WHEB_INCONSISTENCIA
ora2pg2  | [2022-07-11 02:59:40] 	Found Package: WHEB_SMS
ora2pg2  | [2022-07-11 02:59:40] Add packages definition...
ora2pg2  | [2022-07-11 02:59:40] Looking global declaration in package address_pck...
ora2pg2  | [2022-07-11 02:59:40] Dumping type t_address_row from package description address_pck...
ora2pg2  | [2022-07-11 02:59:40] Dumping type t_address_data from package description address_pck...
ora2pg2  | [2022-07-11 02:59:41] Dumping package address_pck...
ora2pg2  | [2022-07-11 02:59:42] Creating directory package: /project/sources/packages/address_pck
ora2pg2  | [2022-07-11 02:59:42] Parsing function address_pck.get_address_feature_enabled...
ora2pg2  | [2022-07-11 02:59:45] 	Dumping to one file per function: /project/sources/packages/address_pck/get_address_feature_enabled_package.sql
ora2pg2  | [2022-07-11 02:59:46] Parsing function address_pck.get_address_fields...
ora2pg2  | [2022-07-11 02:59:53] 	Dumping to one file per function: /project/sources/packages/address_pck/get_address_fields_package.sql
ora2pg2  | [2022-07-11 02:59:53] Parsing function address_pck.get_address_person...
ora2pg2  | [2022-07-11 02:59:56] 	Dumping to one file per function: /project/sources/packages/address_pck/get_address_person_package.sql
ora2pg2  | [2022-07-11 02:59:56] Parsing function address_pck.get_address_legal_entity...
ora2pg2  | [2022-07-11 02:59:59] 	Dumping to one file per function: /project/sources/packages/address_pck/get_address_legal_entity_package.sql
ora2pg2  | [2022-07-11 02:59:59] Looking global declaration in package adds_pck...
ora2pg2  | [2022-07-11 02:59:59] Dumping type t_sv_row from package description adds_pck...
ora2pg2  | [2022-07-11 02:59:59] Dumping type t_sv_row_data from package description adds_pck...
ora2pg2  | [2022-07-11 02:59:59] Dumping type t_item_row from package description adds_pck...
ora2pg2  | [2022-07-11 02:59:59] Dumping type t_item_row_data from package description adds_pck...
ora2pg2  | [2022-07-11 02:59:59] Dumping type t_range_row from package description adds_pck...
ora2pg2  | [2022-07-11 02:59:59] Dumping type t_range_row_data from package description adds_pck...
ora2pg2  | [2022-07-11 02:59:59] Dumping type t_score_data_row from package description adds_pck...
ora2pg2  | [2022-07-11 02:59:59] Dumping type t_score_data_row_data from package description adds_pck...
ora2pg2  | [2022-07-11 03:00:00] Dumping package adds_pck...
ora2pg2  | [2022-07-11 03:00:00] Creating directory package: /project/sources/packages/adds_pck
ora2pg2  | [2022-07-11 03:00:00] Parsing function adds_pck.obter_item_adds...
ora2pg2  | [2022-07-11 03:00:04] 	Dumping to one file per function: /project/sources/packages/adds_pck/obter_item_adds_package.sql
ora2pg2  | [2022-07-11 03:00:05] Parsing function adds_pck.obter_sinal_vital...
ora2pg2  | [2022-07-11 03:00:29] 	Dumping to one file per function: /project/sources/packages/adds_pck/obter_sinal_vital_package.sql
ora2pg2  | [2022-07-11 03:00:30] Parsing function adds_pck.obter_range_sv...
ora2pg2  | [2022-07-11 03:00:33] 	Dumping to one file per function: /project/sources/packages/adds_pck/obter_range_sv_package.sql
ora2pg2  | [2022-07-11 03:00:33] Parsing function adds_pck.obter_color_score...
ora2pg2  | [2022-07-11 03:00:36] 	Dumping to one file per function: /project/sources/packages/adds_pck/obter_color_score_package.sql
ora2pg2  | [2022-07-11 03:00:36] Parsing function adds_pck.obter_score_sv...
ora2pg2  | [2022-07-11 03:00:40] 	Dumping to one file per function: /project/sources/packages/adds_pck/obter_score_sv_package.sql
ora2pg2  | [2022-07-11 03:00:40] Parsing function adds_pck.obter_sinais_vitais...
ora2pg2  | [2022-07-11 03:00:43] 	Dumping to one file per function: /project/sources/packages/adds_pck/obter_sinais_vitais_package.sql
ora2pg2  | [2022-07-11 03:00:43] Parsing function adds_pck.calcular_score_total_data...
ora2pg2  | [2022-07-11 03:00:46] 	Dumping to one file per function: /project/sources/packages/adds_pck/calcular_score_total_data_package.sql
ora2pg2  | [2022-07-11 03:00:47] Parsing function adds_pck.obter_score_total_data...
ora2pg2  | [2022-07-11 03:00:50] 	Dumping to one file per function: /project/sources/packages/adds_pck/obter_score_total_data_package.sql
ora2pg2  | [2022-07-11 03:00:50] Parsing function adds_pck.obter_score_total_sv...
ora2pg2  | [2022-07-11 03:00:52] 	Dumping to one file per function: /project/sources/packages/adds_pck/obter_score_total_sv_package.sql
ora2pg2  | [2022-07-11 03:00:52] Looking global declaration in package adep_dados_horarios_pck...
ora2pg2  | [2022-07-11 03:00:52] Dumping package adep_dados_horarios_pck...
ora2pg2  | [2022-07-11 03:00:52] Creating directory package: /project/sources/packages/adep_dados_horarios_pck
ora2pg2  | [2022-07-11 03:00:52] Parsing function adep_dados_horarios_pck.get_value_concat...
ora2pg2  | [2022-07-11 03:00:57] 	Dumping to one file per function: /project/sources/packages/adep_dados_horarios_pck/get_value_concat_package.sql
ora2pg2  | [2022-07-11 03:00:57] Parsing function adep_dados_horarios_pck.get_ds_diluicao_gas...
ora2pg2  | [2022-07-11 03:01:08] 	Dumping to one file per function: /project/sources/packages/adep_dados_horarios_pck/get_ds_diluicao_gas_package.sql
ora2pg2  | [2022-07-11 03:01:08] Parsing function adep_dados_horarios_pck.get_ds_diluicao_hemo...
ora2pg2  | [2022-07-11 03:01:21] 	Dumping to one file per function: /project/sources/packages/adep_dados_horarios_pck/get_ds_diluicao_hemo_package.sql
ora2pg2  | [2022-07-11 03:01:21] Parsing function adep_dados_horarios_pck.get_ds_componente_dialise...
ora2pg2  | [2022-07-11 03:01:26] 	Dumping to one file per function: /project/sources/packages/adep_dados_horarios_pck/get_ds_componente_dialise_package.sql
ora2pg2  | [2022-07-11 03:02:10] Looking global declaration in package ADEP_GERAR_HORARIOS_PCK...
ora2pg2  | [2022-07-11 03:02:10] Dumping package ADEP_GERAR_HORARIOS_PCK...
